iter	Logloss
5951	0.005339072987
5952	0.005339098436
5953	0.005335018927
5954	0.005332401413
5955	0.005331379558
5956	0.00533145052
5957	0.005331444503
5958	0.005328846838
5959	0.005326385056
5960	0.005323832925
5961	0.005323846646
5962	0.005320686262
5963	0.005320663028
5964	0.005320322652
5965	0.005320313261
5966	0.005320331291
5967	0.005320154289
5968	0.005318736398
5969	0.00531630784
5970	0.00531290378
5971	0.005310745279
5972	0.00530897913
5973	0.005308963705
5974	0.005306627345
5975	0.00530662253
5976	0.005306631135
5977	0.005303734493
5978	0.005303728185
5979	0.00530373783
5980	0.005298864517
5981	0.005296462235
5982	0.005295581228
5983	0.005293772039
5984	0.005293774423
5985	0.005293769317
5986	0.005293756594
5987	0.00529377163
5988	0.005292937157
5989	0.005292940959
5990	0.005292943455
5991	0.005290225431
5992	0.005289416915
5993	0.0052879605
5994	0.005285739771
5995	0.00528298483
5996	0.005282999665
5997	0.005280691912
5998	0.005280663658
5999	0.005279642093
6000	0.005277223739
6001	0.005276038317
6002	0.005276019903
6003	0.005274709056
6004	0.005274705352
6005	0.005272279894
6006	0.005270976232
6007	0.005270970447
6008	0.005270942798
6009	0.005270929951
6010	0.005270937464
6011	0.005269315907
6012	0.00526930229
6013	0.005268125219
6014	0.005265260541
6015	0.005264405963
6016	0.005262741719
6017	0.005262709972
6018	0.00526101254
6019	0.005261021585
6020	0.005261047462
6021	0.005259948054
6022	0.00525993033
6023	0.005258575925
6024	0.005258453615
6025	0.005258478862
6026	0.005258457434
6027	0.005255671988
6028	0.00525392676
6029	0.005253951412
6030	0.005251573452
6031	0.005249927704
6032	0.005249057878
6033	0.005247875251
6034	0.005246370024
6035	0.005245244924
6036	0.005244199448
6037	0.005242413125
6038	0.005239102027
6039	0.005239186087
6040	0.005237720371
6041	0.005235348577
6042	0.005235364721
6043	0.005235386322
6044	0.005235381145
6045	0.005235386365
6046	0.005235387767
6047	0.005233049358
6048	0.005231642303
6049	0.005229018193
6050	0.005225619249
6051	0.005223060545
6052	0.005222236568
6053	0.005219677473
6054	0.005219715709
6055	0.005218324221
6056	0.005216236162
6057	0.005215876928
6058	0.005213573015
6059	0.005213596265
6060	0.005212720855
6061	0.00521270122
6062	0.005212698818
6063	0.005210476263
6064	0.005208666576
6065	0.005208740045
6066	0.005206487882
6067	0.00520530901
6068	0.005205305701
6069	0.005202723679
6070	0.005198407485
6071	0.005198417626
6072	0.005198428737
6073	0.005198393473
6074	0.005198410304
6075	0.005196504733
6076	0.005196575009
6077	0.005196576209
6078	0.005196519088
6079	0.005195638663
6080	0.005193269769
6081	0.005191164844
6082	0.005191196082
6083	0.005188763894
6084	0.005188748896
6085	0.00518654195
6086	0.005186537501
6087	0.00518659581
6088	0.005185423288
6089	0.005182822182
6090	0.005179664258
6091	0.005179593343
6092	0.005179580146
6093	0.005176702753
6094	0.005176492695
6095	0.005176513244
6096	0.00517316813
6097	0.005170152732
6098	0.005167935814
6099	0.005167992401
6100	0.005165445545
6101	0.005165444568
6102	0.005165402025
6103	0.005162306652
6104	0.005162342294
6105	0.005162072012
6106	0.005162109979
6107	0.005160487636
6108	0.005158295478
6109	0.005158292675
6110	0.005158292085
6111	0.005156412971
6112	0.005156396935
6113	0.005152347681
6114	0.005148734979
6115	0.005145305285
6116	0.005145253802
6117	0.005145279058
6118	0.005143744108
6119	0.005143744108
6120	0.005140760421
6121	0.005137622561
6122	0.005135436939
6123	0.005135497825
6124	0.005133124167
6125	0.005130051914
6126	0.005128343039
6127	0.005128349312
6128	0.00512835546
6129	0.005126871918
6130	0.005125729841
6131	0.005122945302
6132	0.005122945302
6133	0.005122945302
6134	0.005122940686
6135	0.005121728203
6136	0.005121717774
6137	0.005121695524
6138	0.005121698532
6139	0.005121696535
6140	0.005120933439
6141	0.005120919368
6142	0.005120999308
6143	0.005120891391
6144	0.005120893318
6145	0.005120917554
6146	0.00512090995
6147	0.005120927785
6148	0.005119627104
6149	0.005119617986
6150	0.005117358031
6151	0.005117317669
6152	0.005116008931
6153	0.005114252365
6154	0.005114210292
6155	0.005112364797
6156	0.005112394757
6157	0.00511238224
6158	0.005110039369
6159	0.005108183411
6160	0.00510814834
6161	0.005108181595
6162	0.005108207548
6163	0.005108170956
6164	0.005106991362
6165	0.005106962832
6166	0.005104740315
6167	0.005104723855
6168	0.00510469001
6169	0.005102203571
6170	0.005102151593
6171	0.005102196269
6172	0.005102272725
6173	0.005100036526
6174	0.005098261291
6175	0.005098318018
6176	0.005095758068
6177	0.005095775505
6178	0.00509427844
6179	0.005093068206
6180	0.005091115868
6181	0.005087068573
6182	0.005087086629
6183	0.005087071202
6184	0.005083943745
6185	0.005080711852
6186	0.005080671084
6187	0.005080510555
6188	0.005077722148
6189	0.005076816392
6190	0.005076733809
6191	0.005075958837
6192	0.005075925812
6193	0.005075902345
6194	0.005072531256
6195	0.005070913547
6196	0.005070927572
6197	0.005068129805
6198	0.005068173488
6199	0.00506530122
6200	0.005064497669
6201	0.005061682463
6202	0.005061696484
6203	0.005060367457
6204	0.005060367457
6205	0.005056942362
6206	0.005056989025
6207	0.005056948091
6208	0.005053633065
6209	0.005053573776
6210	0.005053557615
6211	0.005053653559
6212	0.005052606583
6213	0.00505181402
6214	0.005050048337
6215	0.005050062034
6216	0.005049534585
6217	0.005045740672
6218	0.005044677993
6219	0.005043172706
6220	0.005043211037
6221	0.005043238005
6222	0.00504252009
6223	0.005041161006
6224	0.005038478044
6225	0.005038463725
6226	0.005035767111
6227	0.00503512002
6228	0.005033367245
6229	0.005033415535
6230	0.005033341169
6231	0.005033342771
6232	0.00503330194
6233	0.005033417275
6234	0.00503279427
6235	0.005030917621
6236	0.005030192335
6237	0.005030202944
6238	0.005028483851
6239	0.005028413558
6240	0.005025065425
6241	0.005023011598
6242	0.005021299557
6243	0.005021286894
6244	0.005018716273
6245	0.005017534124
6246	0.005017471723
6247	0.005017519217
6248	0.005017517642
6249	0.005017439616
6250	0.005017433009
6251	0.005017412175
6252	0.005015364257
6253	0.005013056677
6254	0.005008939459
6255	0.005006718185
6256	0.005003199395
6257	0.005002419873
6258	0.004999782919
6259	0.004999806272
6260	0.004999701778
6261	0.004998949863
6262	0.004999031405
6263	0.004998930415
6264	0.004999010942
6265	0.004999029403
6266	0.004999029403
6267	0.004998892829
6268	0.004998867104
6269	0.004998873096
6270	0.004995300683
6271	0.004995212156
6272	0.00499231327
6273	0.004991516634
6274	0.004991487588
6275	0.004991484105
6276	0.00499151314
6277	0.004990068461
6278	0.004988097316
6279	0.004984558855
6280	0.004984562783
6281	0.004981885052
6282	0.004981901493
6283	0.004981901372
6284	0.004981867419
6285	0.004980177368
6286	0.004980178143
6287	0.004980222724
6288	0.004978165583
6289	0.004976217659
6290	0.004976217659
6291	0.004976221559
6292	0.004976202342
6293	0.004975703267
6294	0.004975729432
6295	0.00497172043
6296	0.004971753091
6297	0.004970072048
6298	0.004970086681
6299	0.004970105416
6300	0.004967773166
6301	0.00496772661
6302	0.00496664487
6303	0.004965417912
6304	0.0049653403
6305	0.004963264699
6306	0.00496330825
6307	0.00496271619
6308	0.004962710496
6309	0.004961402717
6310	0.004961358017
6311	0.004960658434
6312	0.004960658434
6313	0.004958467908
6314	0.004958373493
6315	0.004956677739
6316	0.00495671038
6317	0.00495668375
6318	0.00495378714
6319	0.004953838108
6320	0.004953809857
6321	0.004952953258
6322	0.004952953258
6323	0.0049529848
6324	0.004952335172
6325	0.004952320322
6326	0.004949943815
6327	0.004947567545
6328	0.004946822024
6329	0.004945957768
6330	0.004945974104
6331	0.004945883978
6332	0.004944820468
6333	0.004942380623
6334	0.004942370765
6335	0.004942391614
6336	0.004939810944
6337	0.004937349469
6338	0.004934667458
6339	0.004934671769
6340	0.004933570217
6341	0.004933075059
6342	0.004933099918
6343	0.004930801866
6344	0.004930467202
6345	0.004930513573
6346	0.004930447668
6347	0.00492848488
6348	0.004925002118
6349	0.004922461504
6350	0.004921060579
6351	0.004921082079
6352	0.004921084398
6353	0.004921039517
6354	0.00491886246
6355	0.004916423281
6356	0.004916389306
6357	0.004915084424
6358	0.004915174194
6359	0.004914758451
6360	0.004912628341
6361	0.004911759806
6362	0.004911786878
6363	0.004911766357
6364	0.004911712707
6365	0.004911690074
6366	0.004911705618
6367	0.004908448919
6368	0.004908448365
6369	0.004906286812
6370	0.004906318273
6371	0.004906241988
6372	0.004906236378
6373	0.004903095126
6374	0.004903082025
6375	0.004902530277
6376	0.004902551893
6377	0.004902524783
6378	0.004902335042
6379	0.004898781007
6380	0.004896095294
6381	0.004895163355
6382	0.004892714818
6383	0.004892732054
6384	0.004890220776
6385	0.004889825428
6386	0.004886396616
6387	0.004885330399
6388	0.004885325194
6389	0.004884512573
6390	0.004884066812
6391	0.004881359323
6392	0.00488050355
6393	0.00488050375
6394	0.004880561523
6395	0.004878625006
6396	0.004878613786
6397	0.0048766915
6398	0.0048766835
6399	0.004876630431
6400	0.00487513192
6401	0.004875156751
6402	0.004871192973
6403	0.004871224485
6404	0.00487117369
6405	0.004869352587
6406	0.004866549869
6407	0.004866554804
6408	0.00486658166
6409	0.004866550996
6410	0.004866536378
6411	0.004865520339
6412	0.004864434609
6413	0.004864424077
6414	0.004864442914
6415	0.004864481778
6416	0.00486449118
6417	0.004863003964
6418	0.004862981517
6419	0.004863012776
6420	0.004862958081
6421	0.004862974149
6422	0.004862974149
6423	0.004862971544
6424	0.004861678406
6425	0.004860695829
6426	0.004859801508
6427	0.004859746378
6428	0.004858219564
6429	0.004856967709
6430	0.004855271919
6431	0.004855238921
6432	0.004855238921
6433	0.004855252026
6434	0.004855250623
6435	0.004854241583
6436	0.004853049163
6437	0.004853061511
6438	0.004853039493
6439	0.004853000527
6440	0.004851380301
6441	0.00485142196
6442	0.004849966772
6443	0.00484994994
6444	0.004849951061
6445	0.004847705594
6446	0.004846192766
6447	0.004845635038
6448	0.00484558776
6449	0.004844063547
6450	0.004844086595
6451	0.004844059029
6452	0.004844031181
6453	0.00484021365
6454	0.004837662984
6455	0.004837677377
6456	0.004835243217
6457	0.004833399182
6458	0.004832430935
6459	0.004832366029
6460	0.004830421287
6461	0.004828452026
6462	0.00482837851
6463	0.00482694744
6464	0.004826984913
6465	0.004824988606
6466	0.004824107197
6467	0.004824099365
6468	0.004824192229
6469	0.00482418584
6470	0.004822908235
6471	0.004822921469
6472	0.004821159476
6473	0.004819635006
6474	0.004818050367
6475	0.004817444017
6476	0.004815627838
6477	0.004815652284
6478	0.00481561384
6479	0.004814986838
6480	0.004812235176
6481	0.004812284468
6482	0.004812204844
6483	0.004812280261
6484	0.004812257463
6485	0.004809228157
6486	0.00480920411
6487	0.004809217364
6488	0.004808702975
6489	0.004808733835
6490	0.004808683977
6491	0.004807762321
6492	0.004806400603
6493	0.004803605944
6494	0.004802035747
6495	0.004800967882
6496	0.004799253503
6497	0.004797882921
6498	0.004797863048
6499	0.004795412941
6500	0.004794256088
6501	0.004794275307
6502	0.00479288806
6503	0.0047894085
6504	0.004789415513
6505	0.004786478211
6506	0.004786481422
6507	0.004786478286
6508	0.004784905623
6509	0.004784893361
6510	0.004784895534
6511	0.004784866453
6512	0.004784820389
6513	0.004784844447
6514	0.004784859079
6515	0.004784860089
6516	0.004782948073
6517	0.004782031741
6518	0.004780770447
6519	0.004780757824
6520	0.004780347311
6521	0.004780486
6522	0.004780376826
6523	0.00478036127
6524	0.004780039843
6525	0.004780059783
6526	0.00478014326
6527	0.004780117221
6528	0.004778196364
6529	0.004775941594
6530	0.004775981069
6531	0.004775971064
6532	0.004775936002
6533	0.00477309598
6534	0.004771067359
6535	0.004768185154
6536	0.004768172142
6537	0.004768138281
6538	0.004766891266
6539	0.004765844948
6540	0.004763878029
6541	0.004761331858
6542	0.004759475161
6543	0.004757902047
6544	0.004757913471
6545	0.004757908039
6546	0.004756798518
6547	0.004756815348
6548	0.004756029573
6549	0.00475606092
6550	0.004754123339
6551	0.00475413968
6552	0.004754121007
6553	0.004752395939
6554	0.004752423583
6555	0.004751841658
6556	0.004751813859
6557	0.004751787442
6558	0.004750634869
6559	0.004748826265
6560	0.004748189567
6561	0.004747977603
6562	0.00474673089
6563	0.004746684975
6564	0.004746730579
6565	0.004746699386
6566	0.00474656583
6567	0.004746534356
6568	0.004746576633
6569	0.004745254458
6570	0.004745289924
6571	0.004745308664
6572	0.004745236144
6573	0.004744157397
6574	0.004742925324
6575	0.00474288847
6576	0.004740870922
6577	0.004740848679
6578	0.004739739143
6579	0.004739733736
6580	0.004739754359
6581	0.004736309595
6582	0.004736324796
6583	0.004732951479
6584	0.004731906461
6585	0.004731913552
6586	0.004731884054
6587	0.004730235396
6588	0.004730262269
6589	0.004730269891
6590	0.004728928783
6591	0.004727759476
6592	0.004727735632
6593	0.004726722957
6594	0.004726715534
6595	0.004726719162
6596	0.004726717788
6597	0.004725743378
6598	0.004725769231
6599	0.00472469369
6600	0.004722934912
6601	0.004722719142
6602	0.004719792685
6603	0.004718296591
6604	0.004716282579
6605	0.004716328132
6606	0.004715074025
6607	0.004713145124
6608	0.004712749332
6609	0.004710749146
6610	0.004710694751
6611	0.004709550477
6612	0.004707595266
6613	0.004704109322
6614	0.004704095275
6615	0.004704106503
6616	0.004704095987
6617	0.004704083365
6618	0.00470241886
6619	0.004702438191
6620	0.004701942314
6621	0.004699749064
6622	0.004699751072
6623	0.004699781408
6624	0.004699738615
6625	0.004699784443
6626	0.004699735363
6627	0.004698292685
6628	0.004695415398
6629	0.004695394565
6630	0.004695371227
6631	0.00469341308
6632	0.004691787975
6633	0.004689644105
6634	0.004687871401
6635	0.004687075578
6636	0.004687102141
6637	0.004686030056
6638	0.004683508475
6639	0.004682606098
6640	0.004682606705
6641	0.00468262044
6642	0.004682619126
6643	0.004682644487
6644	0.004682616801
6645	0.004681607518
6646	0.004681569684
6647	0.004680121049
6648	0.004678449779
6649	0.004678428837
6650	0.004678399806
6651	0.004677030046
6652	0.004677011434
6653	0.004675356657
6654	0.004673044869
6655	0.004670438807
6656	0.00466922021
6657	0.004669120293
6658	0.004669093443
6659	0.004669062135
6660	0.004665820058
6661	0.004664656118
6662	0.004662682566
6663	0.004662675772
6664	0.004660809601
6665	0.004660797978
6666	0.004660798583
6667	0.004660814808
6668	0.004660831026
6669	0.004660830232
6670	0.004660826025
6671	0.004658115706
6672	0.004656890917
6673	0.004655103068
6674	0.004655094156
6675	0.004655089076
6676	0.004652904143
6677	0.00465121084
6678	0.004650140845
6679	0.004650148279
6680	0.004650120231
6681	0.004650136879
6682	0.004650102866
6683	0.004650124814
6684	0.004650133026
6685	0.004648256276
6686	0.004648289341
6687	0.004648268307
6688	0.00464621029
6689	0.004646174442
6690	0.00464616603
6691	0.004646178491
6692	0.004645433235
6693	0.004645425813
6694	0.004643618663
6695	0.004643421104
6696	0.004643427814
6697	0.004642017526
6698	0.00463952915
6699	0.00463915182
6700	0.004639153627
6701	0.004639141873
6702	0.004636677101
6703	0.004633136919
6704	0.004633128475
6705	0.004633139272
6706	0.00463064962
6707	0.004629581148
6708	0.004629564118
6709	0.004629542298
6710	0.004629539595
6711	0.004628867542
6712	0.004627812044
6713	0.004627819906
6714	0.004626399951
6715	0.004625135556
6716	0.0046215023
6717	0.004621517727
6718	0.004620103285
6719	0.004620135587
6720	0.004620152214
6721	0.004620125011
6722	0.004617503551
6723	0.004617508179
6724	0.004616206488
6725	0.004616216815
6726	0.00461617936
6727	0.004613396873
6728	0.004610350739
6729	0.004610350739
6730	0.004608644456
6731	0.004608631938
6732	0.00460783114
6733	0.004607829742
6734	0.004605366491
6735	0.004603101552
6736	0.004602116392
6737	0.004602107764
6738	0.004602050377
6739	0.004600417167
6740	0.004598575883
6741	0.004598553258
6742	0.004598572892
6743	0.004598549127
6744	0.004596767134
6745	0.004596781766
6746	0.004596740605
6747	0.004596742762
6748	0.004596281715
6749	0.004594456278
6750	0.004594445383
6751	0.004592151645
6752	0.004589326802
6753	0.004588705125
6754	0.004588685707
6755	0.004586972621
6756	0.004586963294
6757	0.004584825145
6758	0.004584822913
6759	0.00458484094
6760	0.004584803771
6761	0.004582170563
6762	0.004581037285
6763	0.004580846325
6764	0.004580846309
6765	0.004578868915
6766	0.004577066356
6767	0.004577057941
6768	0.004575800775
6769	0.004575789097
6770	0.004574715811
6771	0.004574671223
6772	0.004573245543
6773	0.004571587517
6774	0.004571593126
6775	0.004571619976
6776	0.004570194877
6777	0.004570189879
6778	0.004568830345
6779	0.004568853471
6780	0.004568719115
6781	0.004567367694
6782	0.004567376911
6783	0.004565064504
6784	0.004565047695
6785	0.004563792582
6786	0.004563771342
6787	0.004563788378
6788	0.004563769454
6789	0.004563769252
6790	0.004563029518
6791	0.004563040346
6792	0.004560966832
6793	0.004560994662
6794	0.004560983849
6795	0.004559972098
6796	0.004557373579
6797	0.004557407238
6798	0.004555798073
6799	0.004555787549
6800	0.004555806459
6801	0.004555803139
6802	0.004553465604
6803	0.004551231942
6804	0.004551233953
6805	0.004551231399
6806	0.004551220191
6807	0.00455120957
6808	0.004551235337
6809	0.004550250906
6810	0.00455027897
6811	0.004549465258
6812	0.004547812243
6813	0.004547765066
6814	0.004547762729
6815	0.004547759038
6816	0.004545099691
6817	0.004544562333
6818	0.004544539126
6819	0.004544537548
6820	0.004543217564
6821	0.004543223175
6822	0.004543241066
6823	0.004543224778
6824	0.004543232442
6825	0.004541538167
6826	0.004541555097
6827	0.00454107994
6828	0.004541131251
6829	0.004541108589
6830	0.004540135052
6831	0.004537188641
6832	0.004537171811
6833	0.004537157458
6834	0.00453520188
6835	0.004533282747
6836	0.004533242686
6837	0.004531332021
6838	0.004531339755
6839	0.004529504931
6840	0.004528306423
6841	0.004528281787
6842	0.004528344923
6843	0.004526874223
6844	0.004525417556
6845	0.004523047398
6846	0.004523044303
6847	0.004520246253
6848	0.004520214588
6849	0.004517612986
6850	0.004517668094
6851	0.004516811741
6852	0.004516783725
6853	0.004516758455
6854	0.004516769218
6855	0.004515587614
6856	0.004515600414
6857	0.004514152133
6858	0.004511950985
6859	0.004511941369
6860	0.004511905107
6861	0.004511933924
6862	0.004511911626
6863	0.004511953817
6864	0.004510374386
6865	0.00450884758
6866	0.004507149735
6867	0.004507165036
6868	0.004507152796
6869	0.004506867192
6870	0.004505006369
6871	0.004503195812
6872	0.004500759864
6873	0.004498594368
6874	0.004498035263
6875	0.004496761703
6876	0.004493327505
6877	0.004491648471
6878	0.004489193567
6879	0.004488253337
6880	0.004487167188
6881	0.004487171783
6882	0.004485576146
6883	0.004485567861
6884	0.004485573486
6885	0.004485546647
6886	0.004483860982
6887	0.004483794449
6888	0.004483791545
6889	0.004483812111
6890	0.004482420999
6891	0.004482443033
6892	0.004481417828
6893	0.004481427444
6894	0.004481412943
6895	0.004481421373
6896	0.004480434118
6897	0.004480450537
6898	0.004479839754
6899	0.004477416192
6900	0.004477416192
6901	0.004477464276
6902	0.004476450215
6903	0.004476419283
6904	0.004476481483
6905	0.004475386136
6906	0.004475414793
6907	0.004475398877
6908	0.004475377351
6909	0.004473901733
6910	0.004473901244
6911	0.004473882217
6912	0.004472498426
6913	0.004471799283
6914	0.004469832946
6915	0.004468207067
6916	0.004468248608
6917	0.004466114611
6918	0.004465875531
6919	0.004465904454
6920	0.004465900247
6921	0.004465893474
6922	0.004464327361
6923	0.004464292464
6924	0.004462097012
6925	0.004462172417
6926	0.004462186441
6927	0.004461182515
6928	0.004459124975
6929	0.004459074315
6930	0.004459083926
6931	0.004457910317
6932	0.004457911516
6933	0.004457836293
6934	0.004456763755
6935	0.004455551719
6936	0.004455442063
6937	0.004455377269
6938	0.004455398711
6939	0.004455382687
6940	0.004454547734
6941	0.004454214094
6942	0.004454142157
6943	0.004454177603
6944	0.004453601301
6945	0.004453605975
6946	0.004453572113
6947	0.004453622501
6948	0.004452309606
6949	0.004452309606
6950	0.004448931111
6951	0.00444573098
6952	0.004443092277
6953	0.004443099844
6954	0.004443070076
6955	0.004440899788
6956	0.004438851501
6957	0.004438852374
6958	0.004438837352
6959	0.004437747386
6960	0.004434550687
6961	0.004434570117
6962	0.004434566699
6963	0.004433874533
6964	0.0044338452
6965	0.004433822597
6966	0.004432109243
6967	0.00443106524
6968	0.004431044102
6969	0.004430118164
6970	0.004430114851
6971	0.004430146733
6972	0.004430147931
6973	0.004430094235
6974	0.004430105556
6975	0.004428287252
6976	0.004426229472
6977	0.004424856457
6978	0.004424429902
6979	0.004424404658
6980	0.004424377232
6981	0.004424407855
6982	0.004422426492
6983	0.00442044967
6984	0.004418753459
6985	0.004417443404
6986	0.004417473359
6987	0.00441535884
6988	0.004415356673
6989	0.004415224267
6990	0.004415206539
6991	0.004415184214
6992	0.004414078936
6993	0.004413803223
6994	0.004411574967
6995	0.004411599414
6996	0.004411563757
6997	0.004409484357
6998	0.004408849627
6999	0.00440797106
7000	0.004405879432
7001	0.00440590566
7002	0.004405885612
7003	0.004405885933
7004	0.00440541392
7005	0.004405419333
7006	0.004404518789
7007	0.00440335123
7008	0.004402807152
7009	0.004402810483
7010	0.004401271017
7011	0.004401244783
7012	0.004400165057
7013	0.004399061535
7014	0.004399075357
7015	0.004397928731
7016	0.004397743836
7017	0.004397794155
7018	0.00439777682
7019	0.004397733545
7020	0.004397786569
7021	0.004397793671
7022	0.004397775129
7023	0.004396932144
7024	0.004396943971
7025	0.004396920143
7026	0.004396932765
7027	0.004396907388
7028	0.004394885862
7029	0.004394885072
7030	0.004394898627
7031	0.004394881576
7032	0.004394920455
7033	0.00439491972
7034	0.004394929841
7035	0.004394910905
7036	0.004393355036
7037	0.004392464898
7038	0.004389418929
7039	0.004388500076
7040	0.004388533745
7041	0.004388498493
7042	0.004388535163
7043	0.004386919161
7044	0.004386860878
7045	0.004386902749
7046	0.0043852096
7047	0.004384398279
7048	0.004382914896
7049	0.004382857105
7050	0.004381765992
7051	0.004381039265
7052	0.004379664082
7053	0.004377922961
7054	0.004377032562
7055	0.004376478876
7056	0.004376462147
7057	0.004376425129
7058	0.004376475709
7059	0.0043764893
7060	0.004376452938
7061	0.004373454217
7062	0.004370295502
7063	0.004369076408
7064	0.004369090136
7065	0.004369028026
7066	0.004369067902
7067	0.004369085554
7068	0.004367850905
7069	0.004367357107
7070	0.004366341587
7071	0.004363643648
7072	0.004363182337
7073	0.004362347415
7074	0.004359959358
7075	0.004359980937
7076	0.004359972522
7077	0.004359957218
7078	0.00435716723
7079	0.004356796218
7080	0.004356770622
7081	0.00435573478
7082	0.004355741299
7083	0.004355763021
7084	0.004354400477
7085	0.004352822273
7086	0.004352797841
7087	0.004352826966
7088	0.00435284193
7089	0.00435284193
7090	0.00435284193
7091	0.004352815875
7092	0.004351880248
7093	0.004351891468
7094	0.004351891468
7095	0.004351908903
7096	0.004351350159
7097	0.004351307293
7098	0.004350066199
7099	0.004348384467
7100	0.00434644324
7101	0.004345761103
7102	0.004345767629
7103	0.004345773863
7104	0.004345788781
7105	0.004345762553
7106	0.004345738018
7107	0.00434455855
7108	0.004343411377
7109	0.004341562214
7110	0.004340959098
7111	0.00434096839
7112	0.004340977417
7113	0.004340807638
7114	0.004340620751
7115	0.004339531846
7116	0.004339538033
7117	0.004338193834
7118	0.004338093807
7119	0.004336319331
7120	0.00433633045
7121	0.004334741086
7122	0.004333243383
7123	0.004332307385
7124	0.004331088231
7125	0.004331129716
7126	0.004331094549
7127	0.004329892784
7128	0.004327190028
7129	0.004326185813
7130	0.004326203573
7131	0.004326171225
7132	0.004324970524
7133	0.00432496356
7134	0.004324050541
7135	0.004323930641
7136	0.00432339184
7137	0.004323287462
7138	0.00432099384
7139	0.004320134906
7140	0.004317921534
7141	0.004317917426
7142	0.004317952164
7143	0.004317921616
7144	0.004317906101
7145	0.004317919001
7146	0.004317919002
7147	0.004316463485
7148	0.004316478874
7149	0.0043164802
7150	0.004316483005
7151	0.004316455852
7152	0.004314999068
7153	0.004315026425
7154	0.004314331259
7155	0.004313701341
7156	0.004313669185
7157	0.004311847702
7158	0.00431185201
7159	0.004311722918
7160	0.004311732085
7161	0.004309986392
7162	0.004309353012
7163	0.004307530165
7164	0.004305464504
7165	0.004303475056
7166	0.004303496498
7167	0.004303505111
7168	0.004303483746
7169	0.004301363575
7170	0.004301417069
7171	0.004301377717
7172	0.004298629345
7173	0.004298633784
7174	0.004298616552
7175	0.004298624831
7176	0.004298087152
7177	0.004298102185
7178	0.004296246369
7179	0.004296304082
7180	0.004296302681
7181	0.004295389407
7182	0.004293273137
7183	0.004293285227
7184	0.004291394626
7185	0.0042893702
7186	0.004287036693
7187	0.004286735836
7188	0.00428674768
7189	0.004286751887
7190	0.004285843853
7191	0.004285851517
7192	0.004283060246
7193	0.004283079555
7194	0.004281455986
7195	0.00427918139
7196	0.004279188876
7197	0.004278073748
7198	0.004276134475
7199	0.004275490083
7200	0.004273123193
7201	0.004273073624
7202	0.004273076706
7203	0.004273087726
7204	0.004273076798
7205	0.004273089539
7206	0.004270424933
7207	0.004270419124
7208	0.004268995778
7209	0.004267269859
7210	0.004264378279
7211	0.004264359044
7212	0.004263134018
7213	0.004263050412
7214	0.004263146992
7215	0.004263161876
7216	0.004263064828
7217	0.00426091474
7218	0.004260965728
7219	0.004261018713
7220	0.004260974942
7221	0.004260978442
7222	0.004260419098
7223	0.00425825808
7224	0.004258239151
7225	0.004257086513
7226	0.004257080099
7227	0.004254890652
7228	0.004253947253
7229	0.00425271029
7230	0.004252663215
7231	0.004252373455
7232	0.004252365444
7233	0.004250704961
7234	0.004250034879
7235	0.004250051956
7236	0.004250087497
7237	0.004248149817
7238	0.004248120358
7239	0.004248170939
7240	0.004248177054
7241	0.004247604984
7242	0.00424601429
7243	0.004246050313
7244	0.004246053118
7245	0.004245119395
7246	0.004244631139
7247	0.004243821962
7248	0.004243010274
7249	0.004240770698
7250	0.004239700657
7251	0.004239625822
7252	0.004239683796
7253	0.004239652945
7254	0.004239670036
7255	0.004238439933
7256	0.004238439122
7257	0.004238459564
7258	0.0042362191
7259	0.004234722163
7260	0.004232948126
7261	0.004232933318
7262	0.004232962638
7263	0.004232231258
7264	0.004230437504
7265	0.00423044832
7266	0.004230434703
7267	0.00423044031
7268	0.004230418274
7269	0.004230435748
7270	0.004228823591
7271	0.004228735168
7272	0.004228814771
7273	0.004228812742
7274	0.004227093998
7275	0.004227083697
7276	0.004227111745
7277	0.004227089777
7278	0.004225883318
7279	0.004225914172
7280	0.00422468599
7281	0.004223112405
7282	0.004221462918
7283	0.004221448072
7284	0.004221448072
7285	0.004221442086
7286	0.004221413832
7287	0.00422136048
7288	0.004221374709
7289	0.004221396129
7290	0.004219977508
7291	0.004219979069
7292	0.004217533671
7293	0.004217553407
7294	0.004216393467
7295	0.004216367818
7296	0.00421490106
7297	0.004214944126
7298	0.004214109985
7299	0.00421410157
7300	0.004213464797
7301	0.004211444819
7302	0.004209610666
7303	0.004207647138
7304	0.004207646421
7305	0.004206456261
7306	0.004206392454
7307	0.004206367042
7308	0.004205219516
7309	0.004205235021
7310	0.004205202838
7311	0.004205163365
7312	0.004205163365
7313	0.004205205238
7314	0.004203494241
7315	0.004203507752
7316	0.004203442854
7317	0.004203470703
7318	0.004203441667
7319	0.004202531912
7320	0.004202125113
7321	0.004202179116
7322	0.004202143057
7323	0.00420213444
7324	0.004199920519
7325	0.004199901792
7326	0.004198605228
7327	0.004197536962
7328	0.004197548586
7329	0.004195602794
7330	0.004195625035
7331	0.004194379369
7332	0.004194339016
7333	0.004193405862
7334	0.004193347099
7335	0.004191947833
7336	0.004192000925
7337	0.004191948639
7338	0.004191945936
7339	0.004189521969
7340	0.00418793358
7341	0.004186008797
7342	0.00418419154
7343	0.004183175366
7344	0.004183143692
7345	0.004182235642
7346	0.004182021472
7347	0.004180750563
7348	0.00418080313
7349	0.004180774284
